URL,Path,Status,Title,Description,Canonical,Robots,H1,Word Count,JSON-LD Types,File
"https://smru.edu.in/explore-smru/","/explore-smru/","200","Explore St.Mary&#x27;s University","Redirecting to Explore St.Mary&#x27;s University.","https://smru.edu.in/explore-Stmarys/","noindex,follow","","284","","explore-smru/index.html"
"https://smru.edu.in/explore-stmarys/","/explore-stmarys/","200","Explore St.Mary&#x27;s University","Redirecting to Explore St.Mary&#x27;s University.","https://smru.edu.in/campus-guide/","noindex,follow","","284","","explore-stmarys/index.html"
"https://smru.edu.in/explore/","/explore/","200","Explore St.Mary&#x27;s University","Explore the St.Mary&#x27;s University campus, programmes, student life, visitor information, and key website sections.","https://smru.edu.in/explore/","index,follow","Explore SMRU","975","","explore/index.html"
"https://smru.edu.in/explore/hostel-360/","/explore/hostel-360/","200","Hostel 360° Virtual Tour | St.Mary&#x27;s University","Experience the state-of-the-art Student Hostel at St.Mary&#x27;s University in an interactive 360° tour. Explore fully high-end rooms, study stations, vanity","https://smru.edu.in/explore/hostel-360/","index,follow","High-End Hostel & Residential Living","660","","explore/hostel-360/index.html"
"https://smru.edu.in/faculty-directory/","/faculty-directory/","200","Faculty Directory | St.Mary&#x27;s University","Faculty directory status and public release page for St.Mary&#x27;s University academic departments.","https://smru.edu.in/faculty-directory/","index,follow","Faculty Directory","401","BreadcrumbList; ListItem; WebPage","faculty-directory/index.html"
"https://smru.edu.in/fee-structure/","/fee-structure/","200","Fee Structure | St.Mary&#x27;s University","Academic fee structure information page for St.Mary&#x27;s University.","https://smru.edu.in/fee-structure/","index,follow","Fee Structure","670","BreadcrumbList; FAQPage; ListItem; Question; WebPage","fee-structure/index.html"
"https://smru.edu.in/first-academic-year-disclosures/","/first-academic-year-disclosures/","200","University Academic Cycle Disclosure | St.Mary&#x27;s University","Verified status note for first university-cycle disclosures such as alumni, placements, annual reports, audited accounts, NAAC, and NIRF outputs.","https://smru.edu.in/first-academic-year-disclosures/","index,follow","University Academic Cycle Disclosure Note","560","BreadcrumbList; FAQPage; ListItem; Question; WebPage","first-academic-year-disclosures/index.html"
"https://smru.edu.in/google6dae2ac571d34510/","/google6dae2ac571d34510/","200","","","","","","2","","google6dae2ac571d34510.html"
"https://smru.edu.in/grievance-redressal/","/grievance-redressal/","200","Grievance Redressal Cell | St.Mary&#x27;s University","Official Grievance Redressal Cell and feedback mechanism at St.Mary&#x27;s University, complying with UGC regulations.","https://smru.edu.in/grievance-redressal/","index,follow","Grievance Redressal Cell","461","BreadcrumbList; ListItem; WebPage","grievance-redressal/index.html"
"https://smru.edu.in/guides/best-allied-health-sciences-college-in-hyderabad/","/guides/best-allied-health-sciences-college-in-hyderabad/","200","Best Allied Health Sciences College | St.Mary&#x27;s University","Compare allied health sciences courses in Hyderabad through eligibility, practical learning, admissions, and official verification.","https://smru.edu.in/guides/best-allied-health-sciences-college-in-hyderabad/","index,follow","Best Allied Health Sciences College in Hyderabad: Student Comparison Guide","1101","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-allied-health-sciences-college-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-college-near-ramoji-film-city/","/guides/best-college-near-ramoji-film-city/","200","Best College Near Ramoji Film City | St.Mary&#x27;s University","A location-intent guide for students searching for colleges or universities near Ramoji Film City and Hyderabad.","https://smru.edu.in/guides/best-college-near-ramoji-film-city/","index,follow","Best College Near Ramoji Film City: Location & Admissions Checklist","1095","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-college-near-ramoji-film-city/index.html"
"https://smru.edu.in/guides/best-engineering-college-for-emerging-technologies-in-hyderabad/","/guides/best-engineering-college-for-emerging-technologies-in-hyderabad/","200","Best Engineering College for | St.Mary&#x27;s University","Compare emerging technology and engineering courses in Hyderabad for AI, data science, cyber security, and career-focused learning.","https://smru.edu.in/guides/best-engineering-college-for-emerging-technologies-in-hyderabad/","index,follow","Best Engineering College for Emerging Technologies in Hyderabad: Compare Safely","1101","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-engineering-college-for-emerging-technologies-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-law-college-in-hyderabad/","/guides/best-law-college-in-hyderabad/","200","Best Law College in Hyderabad: How | St.Mary&#x27;s University","Compare law colleges in Hyderabad using curriculum, moot court exposure, internships, eligibility, admissions, and official verification.","https://smru.edu.in/guides/best-law-college-in-hyderabad/","index,follow","Best Law College in Hyderabad: How Students Should Compare","1089","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-law-college-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-mba-college-in-hyderabad/","/guides/best-mba-college-in-hyderabad/","200","Best MBA College in Hyderabad | St.Mary&#x27;s University","Compare MBA and management course options in Hyderabad using curriculum, career support, eligibility, admissions, and official verification.","https://smru.edu.in/guides/best-mba-college-in-hyderabad/","index,follow","Best MBA College in Hyderabad: Management Admissions Checklist","1086","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-mba-college-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-pharmacy-college-in-hyderabad/","/guides/best-pharmacy-college-in-hyderabad/","200","Best Pharmacy College in Hyderabad | St.Mary&#x27;s University","Compare pharmacy course options in Hyderabad using eligibility, duration, professional requirements, fee guidance, and official verification.","https://smru.edu.in/guides/best-pharmacy-college-in-hyderabad/","index,follow","Best Pharmacy College in Hyderabad: Course & Admissions Checklist","1085","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-pharmacy-college-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-private-university-in-hyderabad/","/guides/best-private-university-in-hyderabad/","200","Best Private University in | St.Mary&#x27;s University","Compare private universities in Hyderabad using recognition, courses, eligibility, fee guidance, campus, and admissions verification.","https://smru.edu.in/guides/best-private-university-in-hyderabad/","index,follow","Best Private University in Hyderabad: What Students Should Verify","1060","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-private-university-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-rehabilitation-university-in-hyderabad/","/guides/best-rehabilitation-university-in-hyderabad/","200","Best Rehabilitation University in | St.Mary&#x27;s University","Compare rehabilitation universities and courses in Hyderabad using recognition, clinical learning, eligibility, and official verification.","https://smru.edu.in/guides/best-rehabilitation-university-in-hyderabad/","index,follow","Best Rehabilitation University in Hyderabad: What to Check First","1085","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-rehabilitation-university-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-university-in-hyderabad/","/guides/best-university-in-hyderabad/","200","Best University in Hyderabad | St.Mary&#x27;s University","Compare universities in Hyderabad using recognition, courses, admissions, eligibility, fee guidance, campus, career-focused learning, and official verification.","https://smru.edu.in/guides/best-university-in-hyderabad/","index,follow","Best University in Hyderabad: Student Comparison Guide","1058","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-university-in-hyderabad/index.html"
"https://smru.edu.in/guides/best-university-in-telangana-for-career-focused-courses/","/guides/best-university-in-telangana-for-career-focused-courses/","200","Best University in Telangana for | St.Mary&#x27;s University","Compare career-focused university courses in Telangana using curriculum, practical learning, admissions, and official verification.","https://smru.edu.in/guides/best-university-in-telangana-for-career-focused-courses/","index,follow","Best University in Telangana for Career-Focused Courses: How to Compare","1069","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/best-university-in-telangana-for-career-focused-courses/index.html"
"https://smru.edu.in/guides/top-university-in-hyderabad-for-admissions/","/guides/top-university-in-hyderabad-for-admissions/","200","Top University in Hyderabad for | St.Mary&#x27;s University","A safe admissions checklist for students comparing universities in Hyderabad for 2026 applications.","https://smru.edu.in/guides/top-university-in-hyderabad-for-admissions/","index,follow","Top University in Hyderabad for Admissions: Student Checklist","1059","BreadcrumbList; FAQPage; ListItem; Question; WebPage","guides/top-university-in-hyderabad-for-admissions/index.html"
"https://smru.edu.in/Hand-Book/","/Hand-Book/","200","Handbook | St.Mary&#x27;s University","View and download the official St. Mary&#x27;s University Handbook.","https://smru.edu.in/Hand-Book/","index,follow","University Handbook","308","","Hand-Book/index.html"
"https://smru.edu.in/health-allied-health-sciences/","/health-allied-health-sciences/","200","School of Health & Allied Health | St.Mary&#x27;s University","The School of Health and Allied Health Sciences at St.Mary&#x27;s University is a multidisciplinary center of excellence dedicated to training health and allied","https://smru.edu.in/health-allied-health-sciences/","index,follow","School of Health & Allied Health Sciences","998","BreadcrumbList; ItemList; ListItem; WebPage","health-allied-health-sciences/index.html"
"https://smru.edu.in/hostel-360/","/hostel-360/","200","Hostel 360° Virtual Tour | St.Mary&#x27;s University","Explore the Student Hostel at St.Mary&#x27;s University in 360°. View personal study suites, luxury vanity stations, and segregated wet &amp; dry washrooms.","https://smru.edu.in/hostel-360/","index,follow","High-End Hostel & Residential Living","838","","hostel-360/index.html"
"https://smru.edu.in/hostel/","/hostel/","200","Hostel Facilities | St.Mary&#x27;s University","Public hostel facility information for students at St.Mary&#x27;s University.","https://smru.edu.in/hostel/","index,follow","Hostel Facilities","502","BreadcrumbList; FAQPage; ListItem; Question; WebPage","hostel/index.html"
"https://smru.edu.in/html-sitemap/","/html-sitemap/","200","HTML Sitemap | St.Mary&#x27;s University","Browse the main academic, admissions, campus, governance, and support pages on the St.Mary&#x27;s University website.","https://smru.edu.in/html-sitemap/","index,follow","HTML Sitemap","331","","html-sitemap/index.html"
"https://smru.edu.in/iiat/","/iiat/","200","IIAT Partner | St.Mary&#x27;s University","Redirecting to IIAT Partner | St.Mary&#x27;s University.","https://smru.edu.in/partner/iiat/","noindex,follow","","284","","iiat/index.html"
"https://smru.edu.in/iqac-quality-assurance/","/iqac-quality-assurance/","200","IQAC & Quality Assurance | St.Mary&#x27;s University","Official portal of the Internal Quality Assurance Cell (IQAC) at St.Mary&#x27;s University, managing quality standards and NAAC compliance.","https://smru.edu.in/iqac-quality-assurance/","index,follow","Internal Quality Assurance Cell (IQAC)","394","BreadcrumbList; ListItem; WebPage","iqac-quality-assurance/index.html"
"https://smru.edu.in/ist/","/ist/","200","IST Partner | St.Mary&#x27;s University","Redirecting to IST Partner | St.Mary&#x27;s University.","https://smru.edu.in/partners/ist/index.html","noindex,follow","","284","","ist/index.html"
"https://smru.edu.in/landing/law/","/landing/law/","200","School of Law Admissions | St.Mary&#x27;s University","Explore the School of Law at St.Mary&#x27;s University, Hyderabad with LL.B., integrated LL.B. (Hons.), LL.M., Ph.D. in Law, moot court training, legal aid, legal","https://smru.edu.in/landing/law/","index,follow","School of Law Admissions","1067","FAQPage; Question","landing/law/index.html"
"https://smru.edu.in/law/","/law/","200","School of Law | St.Mary&#x27;s University","Explore the School of Law at St.Mary&#x27;s University, Hyderabad with integrated law programmes, LL.B., moot court, legal aid, legal research, and admissions.","https://smru.edu.in/law/","index,follow","School of Law","1397","BreadcrumbList; EducationalOrganization; ItemList; ListItem; WebPage","law/index.html"
"https://smru.edu.in/leadership/","/leadership/","200","Leadership | St.Mary&#x27;s University","Explore the leadership team guiding St.Mary&#x27;s University.","https://smru.edu.in/leadership/","index,follow","Leadership","334","","leadership/index.html"
"https://smru.edu.in/leadership/all/","/leadership/all/","200","Leadership | St.Mary&#x27;s University","Meet the leaders, governing council, and academic teams steering St.Mary&#x27;s University.","https://smru.edu.in/leadership/all/","index,follow","About St.Mary&#x27;s University","1443","","leadership/all/index.html"
"https://smru.edu.in/leadership/ceo/","/leadership/ceo/","200","Mr. K. Sri Harsha | St.Mary&#x27;s University","Mr. K. Sri Harsha — Secretary &amp; CEO at St.Mary&#x27;s University.","https://smru.edu.in/leadership/ceo/","index,follow","Mr. K. Sri Harsha","316","","leadership/ceo/index.html"
"https://smru.edu.in/leadership/co-founder/","/leadership/co-founder/","200","Smt. C.V.N.V Bharathi | St.Mary&#x27;s University","Smt. C.V.N.V Bharathi — Co-Founder &amp; Pro-Chancellor at St.Mary&#x27;s University.","https://smru.edu.in/leadership/co-founder/","index,follow","Smt. C.V.N.V Bharathi","315","","leadership/co-founder/index.html"
"https://smru.edu.in/leadership/founder/","/leadership/founder/","200","Dr. K.V.K. Rao | St.Mary&#x27;s University","Dr. K.V.K. Rao — Founder, Chairman &amp; Chancellor at St.Mary&#x27;s University.","https://smru.edu.in/leadership/founder/","index,follow","Dr. K.V.K. Rao","319","","leadership/founder/index.html"
"https://smru.edu.in/leadership/joint-secretary/","/leadership/joint-secretary/","200","Smt. K. Indu Aparna | St.Mary&#x27;s University","Smt. K. Indu Aparna — Joint Secretary &amp; COO at St.Mary&#x27;s University.","https://smru.edu.in/leadership/joint-secretary/","index,follow","Smt. K. Indu Aparna","317","","leadership/joint-secretary/index.html"
"https://smru.edu.in/leadership/treasurer/","/leadership/treasurer/","200","Smt. K. Indraja | St.Mary&#x27;s University","Smt. K. Indraja — Treasurer &amp; CFO at St.Mary&#x27;s University.","https://smru.edu.in/leadership/treasurer/","index,follow","Smt. K. Indraja","313","","leadership/treasurer/index.html"
"https://smru.edu.in/leadership/vice-chancellor/","/leadership/vice-chancellor/","200","Lt Gen Pradeep Chandran Nair (PVSM | St.Mary&#x27;s University","Lt Gen Pradeep Chandran Nair (PVSM, AVSM, YSM) — Vice-Chancellor at St.Mary&#x27;s University.","https://smru.edu.in/leadership/vice-chancellor/","index,follow","Lt Gen Pradeep Chandran Nair (PVSM, AVSM, YSM)","313","","leadership/vice-chancellor/index.html"
"https://smru.edu.in/llm/","/llm/","200","Page Moved | St.Mary&#x27;s University","This older LL.M. Law URL has moved to the current School of Law page.","https://smru.edu.in/law/","noindex,follow","Page Has Moved","317","","llm/index.html"
"https://smru.edu.in/maintenance/","/maintenance/","200","Under Maintenance | St. Mary's University","","","noindex,follow","Site Update in Progress","37","","maintenance.html"
"https://smru.edu.in/mandatory-disclosure/","/mandatory-disclosure/","200","Mandatory Disclosure | St.Mary&#x27;s University","Official public mandatory self-disclosure portal of St.Mary&#x27;s University, Hyderabad, Telangana, maintaining institutional compliance with the UGC Regulations.","https://smru.edu.in/mandatory-disclosure/","index,follow","Mandatory Disclosure","413","BreadcrumbList; ListItem; WebPage","mandatory-disclosure/index.html"
"https://smru.edu.in/mjiollnir/","/mjiollnir/","200","Mjiollnir Partner | St.Mary&#x27;s University","Redirecting to Mjiollnir Partner | St.Mary&#x27;s University.","https://smru.edu.in/partner/mjiollnir/","noindex,follow","","118","","mjiollnir/index.html"
"https://smru.edu.in/naac/","/naac/","200","NAAC Quality-Cycle Readiness | St.Mary&#x27;s University","NAAC quality-cycle readiness information for St.Mary&#x27;s University.","https://smru.edu.in/naac/","index,follow","NAAC Quality-Cycle Readiness","504","BreadcrumbList; ListItem; WebPage","naac/index.html"
"https://smru.edu.in/niat-upskilling/","/niat-upskilling/","200","NIAT Upskilling | St.Mary&#x27;s University","Explore the NIAT Upskilling route published on the St.Mary&#x27;s University website.","https://smru.edu.in/niat-upskilling/","index,follow","NIAT Upskilling | St.Mary&#x27;s University","114","","niat-upskilling/index.html"
"https://smru.edu.in/niat/","/niat/","200","NIAT Partner | St.Mary&#x27;s University","Redirecting to NIAT Partner | St.Mary&#x27;s University.","https://smru.edu.in/partner/niat/","noindex,follow","","106","","niat/index.html"
"https://smru.edu.in/nirf/","/nirf/","200","NIRF Disclosure Status | St.Mary&#x27;s University","NIRF participation and ranking-data status for the first university academic cycle at St.Mary&#x27;s University.","https://smru.edu.in/nirf/","index,follow","NIRF Disclosure Status","446","BreadcrumbList; ListItem; WebPage","nirf/index.html"
"https://smru.edu.in/nst/","/nst/","200","Newton School of Technology Partner | St.Mary&#x27;s University","Redirecting to Newton School of Technology Partner | St.Mary&#x27;s University.","https://smru.edu.in/partner/nst/","noindex,follow","","118","","nst/index.html"
"https://smru.edu.in/nursing-sciences/","/nursing-sciences/","200","School of Nursing | St.Mary&#x27;s University","Programs in nursing from undergraduate to postgraduate level. Explore departments, courses, programmes, admissions 2026, and official school information.","https://smru.edu.in/nursing-sciences/","index,follow","India&#x27;s Premium Nursing Program","1151","","nursing-sciences/index.html"
"https://smru.edu.in/ombudsperson/","/ombudsperson/","200","Ombudsperson | St.Mary&#x27;s University","University ombudsperson status and independent review information.","https://smru.edu.in/ombudsperson/","index,follow","Ombudsperson","436","BreadcrumbList; ListItem; WebPage","ombudsperson/index.html"
"https://smru.edu.in/onnbikes/","/onnbikes/","200","ONN Bikes Partner | St.Mary&#x27;s University","Redirecting to ONN Bikes Partner | St.Mary&#x27;s University.","https://smru.edu.in/partner/onnbikes/","noindex,follow","","118","","onnbikes/index.html"
"https://smru.edu.in/partner/","/partner/","200","Institutional Partners | St.Mary&#x27;s University","Explore industry and academic partner routes connected with St.Mary&#x27;s University and career-ready learning pathways.","https://smru.edu.in/partner/","index,follow","Partner Pathways Est. 2026","310","BreadcrumbList; CollectionPage; ListItem","partner/index.html"
"https://smru.edu.in/partner/bb/","/partner/bb/","200","BlackBucks Partner | St.Mary&#x27;s University","Explore BlackBucks education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/bb/","index,follow","BlackBucks Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/bb/index.html"
"https://smru.edu.in/partner/bytexl/","/partner/bytexl/","200","ByteXL Partner | St.Mary&#x27;s University","Explore ByteXL education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/bytexl/","index,follow","ByteXL Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/bytexl/index.html"
"https://smru.edu.in/partner/carebridge/","/partner/carebridge/","200","Carebridge Partner | St.Mary&#x27;s University","Explore Carebridge education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/carebridge/","index,follow","Healthcare degrees. Global career pathways.","1476","BreadcrumbList; ListItem; WebPage","partner/carebridge/index.html"
"https://smru.edu.in/partner/edinbox/","/partner/edinbox/","200","Edinbox Partner | St.Mary&#x27;s University","Explore Edinbox education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/edinbox/","index,follow","B.Sc Forensic Science","1080","BreadcrumbList; ListItem; WebPage","partner/edinbox/index.html"
"https://smru.edu.in/partner/edridge/","/partner/edridge/","200","Edridge Partner | St.Mary&#x27;s University","Explore Edridge education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/edridge/","index,follow","Edridge Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/edridge/index.html"
"https://smru.edu.in/partner/emversity/","/partner/emversity/","200","Emversity Partner | St.Mary&#x27;s University","Explore Emversity education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/emversity/","index,follow","Emversity Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/emversity/index.html"
"https://smru.edu.in/partner/niat/","/partner/niat/","200","NxtWave Partner | St.Mary&#x27;s University","Explore NxtWave education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/niat/","index,follow","NxtWave Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/niat/index.html"
"https://smru.edu.in/partner/nst/","/partner/nst/","200","Newton School of Technology Partner | St.Mary&#x27;s University","Explore Newton School of Technology education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/nst/","index,follow","Newton School of Technology Partner Programs | St.Mary&#x27;s University","118","BreadcrumbList; ListItem; WebPage","partner/nst/index.html"
"https://smru.edu.in/partner/qtst/","/partner/qtst/","200","Quality Thought Partner | St.Mary&#x27;s University","Explore Quality Thought education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/qtst/","index,follow","Quality Thought Partner Programs | St.Mary&#x27;s University","116","BreadcrumbList; ListItem; WebPage","partner/qtst/index.html"
"https://smru.edu.in/partner/skilgen/","/partner/skilgen/","200","Skilgen Tech Partner | St.Mary&#x27;s University","Explore Skilgen Tech education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/skilgen/","index,follow","Skilgen Tech Partner Programs | St.Mary&#x27;s University","116","BreadcrumbList; ListItem; WebPage","partner/skilgen/index.html"
"https://smru.edu.in/partner/veloces/","/partner/veloces/","200","Veloces Partner | St.Mary&#x27;s University","Explore Veloces education partner programs and pathways at St.Mary&#x27;s University.","https://smru.edu.in/partner/veloces/","index,follow","Veloces Partner Programs | St.Mary&#x27;s University","115","BreadcrumbList; ListItem; WebPage","partner/veloces/index.html"
"https://smru.edu.in/partners/edinbox/","/partners/edinbox/","200","Edinbox Partnership | St. Mary's University","","https://smru.edu.in/partner/edinbox/","noindex, follow","B.Sc Forensic Science","1008","","partners/edinbox/index.html"
"https://smru.edu.in/partners/qtst/","/partners/qtst/","200","Quality Thought Partnership | St. Mary's University","St. Mary","https://smru.edu.in/partner/qtst/","noindex, follow","St. Mary's University","670","","partners/qtst/index.html"
"https://smru.edu.in/partners/veloces/velocescampus/","/partners/veloces/velocescampus/","200","Veloces Campus Partnership | St. Mary's University","","https://smru.edu.in/partner/veloces/","noindex, follow","St. Mary's University","1494","","partners/veloces/velocescampus.html"
"https://smru.edu.in/phd-admissions/","/phd-admissions/","200","Ph.D. Admissions 2026 Status | St.Mary&#x27;s University","View Ph.D. admissions status, notices, fees, and doctoral research pathways at St.Mary&#x27;s University, including current cycle updates.","https://smru.edu.in/phd-admissions/","index,follow","Doctoral Programme","1417","BreadcrumbList; FAQPage; ListItem; Question; WebPage","phd-admissions/index.html"
"https://smru.edu.in/phd-law/","/phd-law/","200","Page Moved | St.Mary&#x27;s University","This older Ph.D. Law URL has moved to the current School of Law page.","https://smru.edu.in/law/","noindex,follow","Page Has Moved","317","","phd-law/index.html"
"https://smru.edu.in/physiotherapy-college-in-telangana/","/physiotherapy-college-in-telangana/","200","Physiotherapy Programmes in Telangana | St.Mary&#x27;s University","Public reference page for St.Mary&#x27;s University physiotherapy programmes, admissions, and regulatory-status verification.","https://smru.edu.in/physiotherapy-college-in-telangana/","index,follow","Physiotherapy Programmes in Telangana","411","BreadcrumbList; ListItem; WebPage","physiotherapy-college-in-telangana/index.html"
"https://smru.edu.in/privacy-policy/","/privacy-policy/","200","Privacy Policy | St.Mary&#x27;s University","Privacy policy for St.Mary&#x27;s University website users.","https://smru.edu.in/privacy-policy/","index,follow","Privacy Policy","328","BreadcrumbList; ListItem; WebPage","privacy-policy/index.html"
"https://smru.edu.in/psychology/","/psychology/","200","School of Psychology | St.Mary&#x27;s University","The School of Psychology at St.Mary&#x27;s University serves as a specialized center for mental health education and clinical training. Programs are structured","https://smru.edu.in/psychology/","index,follow","School of Psychology","814","BreadcrumbList; ItemList; ListItem; WebPage","psychology/index.html"
"https://smru.edu.in/public-information/","/public-information/","200","Public Information | St.Mary&#x27;s University","Public information desk and compliance contacts for St.Mary&#x27;s University.","https://smru.edu.in/public-information/","index,follow","Public Information","430","BreadcrumbList; ListItem; WebPage","public-information/index.html"
"https://smru.edu.in/qtst-smru/","/qtst-smru/","200","QTST | St.Mary&#x27;s University","Redirecting to QTST | St.Mary&#x27;s University.","https://smru.edu.in/qtst/","noindex,follow","","284","","qtst-smru/index.html"
"https://smru.edu.in/qtst/","/qtst/","200","QTST | St.Mary&#x27;s University","Redirecting to QTST | St.Mary&#x27;s University.","https://smru.edu.in/partner/qtst/","noindex,follow","","106","","qtst/index.html"
"https://smru.edu.in/refund-policy/","/refund-policy/","200","Fee & Refund Policy | St.Mary&#x27;s University","Official Fee and Refund regulations of St.Mary&#x27;s University, Hyderabad, structured in compliance with UGC prescribed refund tiers.","https://smru.edu.in/refund-policy/","index,follow","Fee & Refund Policy","491","BreadcrumbList; ListItem; WebPage","refund-policy/index.html"
"https://smru.edu.in/rehabilitation-sciences/","/rehabilitation-sciences/","200","School of Rehabilitation Sciences | St.Mary&#x27;s University","The School of Rehabilitation Sciences operates as a specialized hub for educating practitioners who restore communication and learning abilities. Curriculum","https://smru.edu.in/rehabilitation-sciences/","index,follow","School of Rehabilitation Sciences","676","BreadcrumbList; ItemList; ListItem; WebPage","rehabilitation-sciences/index.html"
"https://smru.edu.in/rehabilitation-university-hyderabad/","/rehabilitation-university-hyderabad/","200","Rehabilitation University Hyderabad | St.Mary&#x27;s University","Reference page for St.Mary&#x27;s University, Hyderabad, Telangana, publicly known as St.Mary&#x27;s University.","https://smru.edu.in/rehabilitation-university-hyderabad/","index,follow","Rehabilitation University Hyderabad","481","BreadcrumbList; FAQPage; ListItem; Question; WebPage","rehabilitation-university-hyderabad/index.html"
"https://smru.edu.in/research/","/research/","200","Research & Doctoral Disclosure | St.Mary&#x27;s University","Research and doctoral disclosure status for the first university academic cycle at St.Mary&#x27;s University.","https://smru.edu.in/research/","index,follow","Research & Doctoral Disclosure","477","BreadcrumbList; ListItem; WebPage","research/index.html"
"https://smru.edu.in/schools/","/schools/","200","Courses Offered at St.Mary&#x27;s | St.Mary&#x27;s University","Explore the schools at St.Mary&#x27;s University. From nursing to engineering, discover specialized career-focused pathways for 2026.","https://smru.edu.in/schools/","index,follow","Schools & Programs","737","BreadcrumbList; CollectionPage; ItemList; ListItem","schools/index.html"
"https://smru.edu.in/schools/engineering-emerging-technologies/","/schools/engineering-emerging-technologies/","200","School of Engineering & Emerging | St.Mary&#x27;s University","Explore admissions 2026, courses, eligibility, and official application updates for School of Engineering &amp; Emerging Technologies. Programs in...","https://smru.edu.in/schools/engineering-emerging-technologies/","index,follow","School of Engineering & Emerging Technologies","957","BreadcrumbList; CollectionPage; FAQPage; ItemList; ListItem; Question","schools/engineering-emerging-technologies/index.html"
"https://smru.edu.in/schools/engineering-emerging-technologies/business-administration-computer-applications/","/schools/engineering-emerging-technologies/business-administration-computer-applications/","200","Business Administration & Computer | St.Mary&#x27;s University","Detailed curriculum and admissions 2026 information for Business Administration &amp; Computer Applications under School of Engineering &amp; Emerging Technologies.","https://smru.edu.in/schools/engineering-emerging-technologies/business-administration-computer-applications/","index,follow","Business Administration & Computer Applications","866","BreadcrumbList; CollectionPage; FAQPage; ItemList; ListItem; Question","schools/engineering-emerging-technologies/business-administration-computer-applications/index.html"
"https://smru.edu.in/schools/engineering-emerging-technologies/business-administration-computer-applications/phd-business-administration/","/schools/engineering-emerging-technologies/business-administration-computer-applications/phd-business-administration/","200","Ph.D. Business Administration Admissions 2026 | St.Mary&#x27;s University","Ph.D. Business Administration at St.Mary&#x27;s University Hyderabad: admissions 2026, eligibility, duration, fee guidance, syllabus, career outcomes, and...","https://smru.edu.in/schools/engineering-emerging-technologies/business-administration-computer-applications/phd-business-administration/","index,follow","Ph.D. Business Administration","1489","BreadcrumbList; Course; FAQPage; ItemList; ListItem; Question; WebPage","schools/engineering-emerging-technologies/business-administration-computer-applications/phd-business-administration/index.html"
"https://smru.edu.in/schools/engineering-emerging-technologies/computer-science-engineering/","/schools/engineering-emerging-technologies/computer-science-engineering/","200","Computer Science & Engineering | St.Mary&#x27;s University","Detailed curriculum and admissions 2026 information for Computer Science &amp; Engineering under School of Engineering &amp; Emerging Technologies.","https://smru.edu.in/schools/engineering-emerging-technologies/computer-science-engineering/","index,follow","Computer Science & Engineering","963","BreadcrumbList; CollectionPage; FAQPage; ItemList; ListItem; Question","schools/engineering-emerging-technologies/computer-science-engineering/index.html"
